time,open,high,low,close,Volume,Volume MA
1617732900,58135.82,58218.81,58128.45,58208.81,104.12514800000054,157.8810750500001
1617733200,58208.81,58211.59,58148.08,58206.56,80.7418850000001,153.8620691500001
1617733500,58206.4,58236.76,58166.7,58220.23,96.8842830000006,148.52629680000013
1617733800,58220.24,58251.23,58124.5,58162.23,127.68159400000013,144.41506135000012
1617734100,58162.22,58173.98,58011.79,58044.73,104.7103360000001,140.9728561000001
1617734400,58044.74,58200,58044.74,58184.69,127.40253600000044,136.7584632000001
1617734700,58184.69,58229.13,58138.04,58215.86,134.55161200000026,136.43422540000003
1617735000,58215.86,58250,58156.39,58247.79,105.87399100000017,131.76439710000002
1617735300,58247.96,58267.45,58208.84,58238.78,93.20101999999977,127.15250744999996
1617735600,58238.78,58238.78,58160.01,58165.44,132.60790800000012,126.53464704999995
1617735900,58165.44,58282.12,58022.84,58125.84,231.74263899999883,132.60094969999986
1617736200,58125.84,58217.29,58080.94,58181.82,141.6005000000015,130.58594159999979
1617736500,58181.82,58230.1,58113.9,58189.92,100.52972700000062,128.88536409999983
1617736800,58189.92,58189.93,58088.98,58104.99,128.9670960000007,130.21923764999985
1617737100,58105,58140.72,58029.24,58042.45,156.43975300000145,132.66664469999995
1617737400,58042.45,58149.36,58028.51,58129.74,127.18519300000088,134.05074594999996
1617737700,58129.74,58160.21,57996,58122.9,212.38250200000044,136.86263659999995
1617738000,58122.9,58122.93,58016.06,58105.02,113.51100800000096,134.38414439999997
1617738300,58105.02,58122.54,58052.51,58098.51,75.96188800000054,128.62317814999994
1617738600,58098.51,58162.53,58070,58155.01,82.07787500000019,123.90892469999991
1617738900,58155.01,58241.47,58155,58225,152.43437400000107,126.32438599999996
1617739200,58225.01,58311.91,58193.93,58273.85,292.4316550000015,136.90887450000005
1617739500,58272.05,58276.92,58234,58244.97,102.19513700000056,137.17441720000005
1617739800,58244.96,58252.06,58163.44,58250,125.00522700000124,137.0405988500001
1617740100,58250.01,58254.94,58213.62,58254.94,94.59087900000043,136.53462600000012
1617740400,58254.93,58282.99,57999.99,58255.16,238.54667500000065,142.0918329500001
1617740700,58255.17,58279.26,58215.39,58256.8,98.33586800000045,140.28104575000015
1617741000,58256.81,58275.46,58154.28,58191.76,117.92844700000056,140.88376855000016
1617741300,58191.75,58249.42,58184.81,58233.39,95.22688100000029,140.98506160000017
1617741600,58233.39,58256.8,58200.56,58211.09,82.78655700000037,138.4939940500002
1617741900,58211.1,58241.89,58157.04,58170.7,80.47397900000016,130.93056105000028
1617742200,58170.7,58200,58159.94,58178.25,97.82999400000004,128.7420357500002
1617742500,58176.59,58244.58,58170.32,58211.84,77.86736100000009,127.60891745000019
1617742800,58211.85,58225.95,57999.99,58179.73,253.8544970000001,133.85328750000016
1617743100,58179.73,58182.39,58120.89,58132.36,69.03218500000007,129.4829091000001
1617743400,58135.83,58138.63,58111.59,58122.94,63.19283900000007,126.28329140000008
1617743700,58122.94,58122.94,57996.08,58000,106.11424299999993,120.96987845000005
1617744000,58000,58000,57749,57837.25,348.64568199999553,132.7266121499998
1617744300,57835.46,57919.73,57723.44,57888.14,158.5163150000006,136.8543334999998
1617744600,57885.55,57900.14,57555,57762.7,219.9687670000012,143.74887809999984
1617744900,57763.55,57872.12,57760.66,57771.1,154.52780900000045,143.85354984999984
1617745200,57776.35,57921.27,57759.98,57917.35,92.02562200000023,133.83324819999976
1617745500,57915.7,58024.07,57864.73,58022.83,111.54268699999992,134.30062569999973
1617745800,58022.82,58070.85,57953.12,58011.01,225.6463890000003,139.33268379999967
1617746100,58011,58011.01,57824.9,57860.63,158.81636800000004,142.54395824999966
1617746400,57860.63,57860.63,57729.42,57750.04,141.37962400000077,137.68560569999968
1617746700,57750.03,57779.99,57684.1,57700.92,114.13136600000026,138.47538059999965
1617747000,57700.91,57845.69,57600,57829.9,182.72939400000064,141.71542794999965
1617747300,57829.91,57884.65,57483.71,57775.58,248.5691710000008,149.38254244999968
1617747600,57775.57,57961.82,57775.57,57917.71,174.50195800000057,153.96831249999968
1617747900,57917.71,57957.8,57831.63,57870.45,119.86860500000108,155.93804379999972
1617748200,57870.45,57995.13,57813.34,57950.01,81.86805000000008,155.13994659999972
1617748500,57950,58040.34,57944,58011.63,152.31600000000003,158.86237854999973
1617748800,58011.64,58023.25,57957.19,57968.31,97.75309700000089,151.05730854999973
1617749100,57968.3,58010.87,57900,57944.98,193.1167760000017,157.26153809999983
1617749400,57944.98,58000,57940.35,57945.6,88.01296600000042,158.50254444999982
1617749700,57945.61,57970,57867.64,57887.24,66.42444500000026,156.51805454999982
1617750000,57887.24,57898.05,57832.34,57847.57,80.47985000000043,143.1097629500001
1617750300,57847.57,58000,57840.7,57998.02,91.48114200000036,139.7580043000001
1617750600,57998.01,58057.69,57982.77,58057.68,68.95829400000022,132.20748065000004
1617750900,58057.69,58090.56,57961.7,58080.01,96.97402300000063,129.32979135000002
1617751200,58080,58094.64,58035,58084.02,81.38187200000019,128.79760385000003
1617751500,58084.02,58150.01,58079.76,58126.87,279.17383400000165,137.17916120000012
1617751800,58126.86,58163,58112.62,58120.01,92.66079500000028,130.5298815000001
1617752100,58120.01,58140.13,58070.23,58097.29,72.16126699999995,126.19712645000008
1617752400,58097.29,58120.98,58041.4,58050.13,84.86062099999958,123.37117630000003
1617752700,58050.13,58120.79,58012.66,58025.95,99.75450499999998,122.65233325000001
1617753000,58025.95,58097.02,57992.39,58043.49,258.83657200000016,126.45769215
1617753300,58043.49,58063.98,57975,57991.15,118.4333810000005,119.95090264999996
1617753600,57990.03,58000.75,57914.7,57928.16,223.17776700000138,122.3846931
1617753900,57926.97,58100,57925.81,58086.59,151.96091200000023,123.98930844999995
1617754200,58086.6,58200.01,58086.59,58200.01,210.6539330000002,130.42860259999995
1617754500,58200,58200.01,58107.58,58124.27,119.06159400000014,128.76588229999996
1617754800,58124.27,58127.31,58054.42,58094.69,95.00482599999991,128.6284687499999
1617755100,58094.69,58169.35,58086.32,58119.79,122.70176499999992,125.10771819999982
1617755400,58119.8,58125,57924.73,57980.94,117.73174900000006,126.5936573499998
1617755700,57980.95,57985.14,57883.44,57913.49,165.95893000000035,131.57038159999982
1617756000,57913.48,57921.97,57819.63,57843.26,121.87465500000074,133.64012184999982
1617756300,57843.26,57845.91,57591.6,57689.99,515.9765629999995,154.86489289999977
1617756600,57689.99,57748.96,57599.8,57702.34,223.7000629999998,162.60198134999976
1617756900,57701.98,57737.83,57500.53,57639.29,360.170879999999,175.7618241999997
1617757200,57639.29,57659.66,57404.02,57551.21,413.7522809999989,192.38034464999959
1617757500,57551.22,57658.5,57500.91,57593.57,153.89689000000027,186.11649744999954
1617757800,57596.2,57685.99,57516.77,57659.31,182.13491400000063,190.59020339999955
1617758100,57659.3,57678.99,57509.92,57576.03,122.23649000000077,193.0939645499996
1617758400,57576.04,57621.43,57278,57382.18,364.2632789999995,207.0640974499996
1617758700,57375.11,57470.74,57161.86,57417.31,350.0106029999985,219.57690234999956
1617759000,57417.31,57460,57327.58,57340.67,217.9723170000015,217.5336895999996
1617759300,57340.66,57530,57323.17,57436.54,183.64861200000107,220.79445114999962
1617759600,57436.54,57538.47,57436.54,57465.04,192.66346600000094,219.26873609999961
1617759900,57465.04,57560.94,57405.33,57560.94,156.11690000000021,219.47653549999958
1617760200,57561.94,57635.94,57458.72,57465.49,118.33400300000125,214.86053899999962
1617760500,57465.5,57528.19,57441.71,57510.84,84.31162100000019,213.1230403499996
1617760800,57510.84,57651.24,57475.86,57646.58,156.9513370000002,216.22036589999962
1617761100,57646.58,57646.58,57579.26,57608.06,104.5074110000019,215.31064819999975
1617761400,57608.05,57610,57529.93,57609.53,89.3407560000002,213.89109854999975
1617761700,57609.52,57651.93,57593.48,57620.78,91.07994800000016,210.14714944999974
1617762000,57620.78,57827.72,57620.78,57719.18,147.09434300000115,211.40813384999979
1617762300,57719.18,57727.48,57672.94,57708.7,111.62224400000146,191.1904178999999
1617762600,57708.7,57747.99,57670,57689.02,104.58177500000103,185.23450349999996
1617762900,57689.02,57810.45,57680,57791.36,128.5467230000006,173.65329565000002
1617763200,57791.37,57855.11,57777.61,57854.07,181.24607700000107,162.02798545000013
1617763500,57854.07,57926.82,57833.64,57858.57,236.03164100000134,166.13472300000018
1617763800,57858.58,57886.28,57754.48,57755.92,135.24485400000077,163.79022000000018
1617764100,57758.68,57810.34,57740,57784.7,118.2630750000006,163.59154925000018
1617764400,57784.7,57809.37,57718.45,57768.77,79.84729600000038,149.37075010000024
1617764700,57768.77,57778.03,57677.68,57736.13,102.24983800000034,136.98271185000033
1617765000,57731.92,57749.9,57686.06,57706.25,95.26165799999991,130.84717890000024
1617765300,57708.43,57816.26,57679.9,57815.67,79.76664100000032,125.65308035000021
1617765600,57815.66,58061.12,57815.66,58000.59,266.77191000000136,129.35850255000022
1617765900,58000.87,58124.75,57978.02,57999.91,139.662491000002,128.53578210000032
1617766200,57995.73,58050,57955.57,57980.5,224.62093900000102,133.8501289000003
1617766500,57980.5,58003.58,57925.18,57939.73,80.6723420000003,133.6681649500003
1617766800,57942.2,58050,57942.2,57994.99,144.51448500000132,133.04632235000037
1617767100,57994.99,58006.31,57846.23,57907,141.4327650000006,134.89259005000028
1617767400,57907,57936,57846.04,57850.6,114.83204400000116,136.16715445000034
1617767700,57850.6,57926.63,57842,57922.75,125.26274700000107,137.8762944000004
1617768000,57922.74,57975.73,57625,57678.81,277.2629380000022,144.38472415000044
1617768300,57680.19,57800,57547,57773.01,311.3491730000026,154.3710706000005
1617768600,57773.01,57806.62,57664.13,57678.26,157.98770800000045,157.0413672500005
1617768900,57678.25,57678.26,57354,57371.35,286.54866800000025,164.94146450000048
1617769200,57371.35,57477.06,57333,57353.1,536.8317219999974,182.7207467500003
1617769500,57353.1,57417.59,57268,57352.23,332.390794000002,187.53870440000034
1617769800,57352.24,57532.46,57314.31,57514.95,196.12830500000067,190.58287695000033
1617770100,57514.95,57519.95,57415.9,57450.01,161.28741900000068,192.73409415000032
1617770400,57450.01,57500,57400,57400,122.74731799999995,194.87909525000032
1617770700,57400.01,57625.32,57364.96,57593.04,162.36254700000003,197.88473070000032
1617771000,57593.04,57650.5,57553.8,57635.44,214.0184850000002,203.82257205000033
1617771300,57635.43,57645.62,57568.82,57645.61,124.95396100000043,206.08193805000033
1617771600,57645.61,57749.36,57645.61,57674.16,188.22105500000004,202.15439530000026
1617771900,57674.16,57710,57630.86,57653.53,154.44360300000054,202.8934509000002
1617772200,57653.53,57800,57644.78,57757.73,137.32703500000056,198.5287557000002
1617772500,57757.74,57835.69,57742.31,57752.67,159.16841300000092,202.4535592500002
1617772800,57752.67,57770.92,57654.58,57699.99,163.60588000000013,203.40812900000014
1617773100,57700,57753.31,57642.51,57692.36,154.0986960000004,204.04142555000016
1617773400,57692.36,57757.74,57631.57,57645.19,127.78753000000134,204.68919985000016
1617773700,57639.39,57798.22,57540.91,57724.2,213.0191780000007,209.07702140000015
1617774000,57717.69,58150,57701.97,58124.53,493.2298039999996,219.87536470000003
1617774300,58124.53,58263.27,58107.49,58261,381.1993350000017,223.3678728
1617774600,58260.99,58305,58215.6,58290.11,290.1431300000004,229.97564389999997
1617774900,58290.11,58317.06,58233.37,58285.99,292.69918900000255,230.2831699500001
1617775200,58286,58655,58276.99,58518.94,586.6880350000023,232.77598560000033
1617775500,58518.94,58580.36,58293.1,58345.77,353.33571099999943,233.82323145000024
1617775800,58345.76,58500,58250,58263.98,237.7250450000011,235.90306845000023
1617776100,58263.98,58346.02,58128.5,58166.34,297.4294900000017,242.71017200000028
1617776400,58166.35,58192.83,57877.74,57893.18,442.32958699999875,258.6892854500002
1617776700,57893.18,58103.86,57893.14,58074.27,221.4668490000007,261.64450055000026
1617777000,58074.28,58282.45,58073.57,58259.55,223.6172509999999,262.1244388500002
1617777300,58259.56,58280.8,58075.75,58124.19,174.43847700000097,264.5986646500002
1617777600,58127.61,58139.81,57954.54,58090,234.89722000000035,266.9324729000003
1617777900,58089.99,58350,58062.66,58343.11,227.66279100000125,270.5934323000003
1617778200,58343.1,58394.17,58209.76,58212.45,201.77524900000063,273.8158430000003
1617778500,58212.44,58264.79,57959.18,58059.53,264.07847200000066,279.0613459500003
1617778800,58059.53,58093.01,57742,57787.92,377.2215569999999,289.74212980000027
1617779100,57791.25,57835.14,57420,57593.13,573.6527589999904,310.71983294999984
1617779400,57593.13,57826.76,57593.13,57800,367.2799470000036,322.6944537999999
1617779700,57799.99,57952.89,57631.27,57724.96,282.87836200000163,326.187413
1617780000,57724.97,57866.13,57710.41,57860.82,189.5242670000017,311.00213615000007
1617780300,57860.82,58045.45,57811.01,57915.98,275.1146560000001,305.69790219999993
1617780600,57915.99,57960.99,57822.04,57948.65,190.04062600000094,300.692777
1617780900,57948.64,57976.21,57772.41,57867.46,234.45412900000056,297.7805239999999
1617781200,57867.47,57936.25,57816.28,57921.05,154.9502320000005,276.1936338499998
1617781500,57921.05,58000.7,57806.07,57855.17,193.92520899999977,268.2231087499998
1617781800,57855.16,57932.23,57733.49,57889.14,187.09513200000055,265.69161309999976
1617782100,57889.13,57941.19,57832.82,57850.57,138.92453700000033,257.76636544999974
1617782400,57850.57,57938.77,57666,57750.26,268.7032630000005,249.08504924999983
1617782700,57750.25,57893.69,57692.88,57729.36,173.1208760000024,246.66775059999995
1617783000,57729.98,57767.92,57594.39,57637.81,213.60593700000112,246.16718490000002
1617783300,57637.8,57720,57510,57699.68,231.15146299999935,249.00283419999997
1617783600,57699.68,57779.05,57633,57673.97,156.58566699999986,245.08725654999995
1617783900,57665.55,57728.53,57500.77,57526.72,275.03710300000034,247.4559721499999
1617784200,57526.73,57650,57438.79,57606.82,307.66106200000064,252.75026279999992
1617784500,57606.82,57715.25,57553.8,57685.74,201.7876370000009,249.63572104999994
1617784800,57685.75,57700,57608.11,57625.91,119.66265600000014,236.75777599999998
1617785100,57625.91,57794.45,57600,57776.02,157.35321099999973,215.94279860000043
1617785400,57776.03,57853.94,57704.69,57830.4,182.1493330000002,206.68626790000025
1617785700,57830.4,57882,57744.7,57749.03,165.66366600000077,200.8255331000002
1617786000,57749.02,57820.01,57632.27,57635.31,139.5132000000004,198.32497975000015
1617786300,57632.28,57632.28,57372.69,57490.92,357.64037999999925,202.4512659500001
1617786600,57490.92,57492.13,57014.28,57028.09,872.4269139999984,236.57058035
1617786900,57028.09,57573,57000,57403.2,791.1632029999889,264.40603404999945
1617787200,57404.85,57497.45,57313.05,57347.64,307.281645000004,272.0226046999996
1617787500,57347.64,57373.01,57206.51,57278.9,272.0695780000021,275.9298231499997
1617787800,57278.9,57663.02,57218.34,57469.38,555.7544219999971,294.3627876499996
1617788100,57469.38,57514.17,57360,57393.58,219.19081499999967,298.3761015499996
1617788400,57393.58,57518.03,57390.65,57404.31,222.91473999999977,296.08667539999954
1617788700,57404.31,57600,57349.98,57575.37,290.6157639999979,301.96141979999936
1617789000,57575.36,57600,57504.83,57573.39,176.86531200000036,300.12438854999925
1617789300,57573.38,57581.46,57427.41,57466.61,344.8501150000002,305.80932114999933
1617789600,57466.61,57518.14,57301.22,57325,189.17563000000092,307.43881929999935
1617789900,57325,57472.91,57275.89,57446.5,206.05108599999872,303.98951844999925
1617790200,57446.51,57600,57434.05,57564.2,227.32053900000125,299.97249229999926
1617790500,57564.2,57610.6,57441.98,57464.55,183.93241700000192,299.07973129999925
1617790800,57464.55,57488.37,57371.62,57402.56,236.04877799999886,304.8990373999992
1617791100,57402.56,57417.16,57331.84,57385.33,105.58111800000002,302.3104327499992
1617791400,57385.32,57431.03,57294.03,57312.73,184.90533000000127,302.44823259999924
1617791700,57312.74,57320,57200,57241.94,205.55852599999955,304.4429755999992
1617792000,57241.94,57241.94,57041.39,57051.42,305.7393530000008,312.7542832499993
1617792300,57051.43,57247.75,57020,57118.16,263.8611309999982,308.0653207999992
1617792600,57118.16,57163.89,56651.68,56846.81,826.8550779999948,305.786728999999
1617792900,56846.81,56986.93,56600,56787.52,613.8271030000144,296.91992400000026
1617793200,56787.51,57032.93,56614.49,56939.53,669.9993039999993,315.05580695000003
1617793500,56939.54,57018.39,56748.71,56838.95,313.8431230000025,317.1444842
1617793800,56838.95,56933.84,56705.53,56890.23,352.0250820000005,306.9580172000002
1617794100,56890.6,57195,56846.48,57024.35,396.41571199999856,315.8192620500001
1617794400,57024.36,57086.58,56668,56693.57,409.8331319999996,325.1651816500001
1617794700,56693.57,56693.58,56041,56279.92,1408.9832859999985,381.08355775000007
1617795000,56279.5,56279.5,55800,55962.05,1323.6706100000122,438.4238226500007
1617795300,55962.05,56163.68,55740.22,56141.63,825.1985580000007,462.4412448000006
1617795600,56143.23,56242.25,55938.31,55993.51,615.095561000001,483.73724135000066
1617795900,55993.51,56195,55700,56073.89,1076.7843229999964,527.2739032000005
1617796200,56080.36,56252.37,56050,56241.31,366.1764110000006,534.2166968000004
1617796500,56241.31,56343.84,56162.23,56320.47,415.3397790000036,545.7870649000005
1617796800,56320.47,56320.48,56100,56152.28,485.0108429999993,558.2351681500006
1617797100,56152.28,56200,56000,56194.52,359.702744999999,570.9412495000005
1617797400,56194.53,56210.93,55690.57,55850.42,843.6797170000007,603.8799688500005
1617797700,55850.43,56276.15,55612,56227.31,642.7684349999978,625.7404643000004
1617798000,56227.32,56229.84,55921.55,56091.91,345.7928949999975,627.7431414000002
1617798300,56091.91,56280,56091.9,56120.01,289.2322049999995,629.0116951000003
1617798600,56119.16,56258.07,56094.06,56258.07,306.744725999999,603.0061775000006
1617798900,56258.07,56659.12,56172.32,56445.86,479.13716800000043,596.2716807499999
1617799200,56445.85,56485.33,56314.19,56373.24,325.98877899999883,579.0711544999999
1617799500,56373.23,56457.43,56245.33,56451.73,369.42728799999895,581.8503627499997
1617799800,56451.72,56536.41,56405.81,56484.16,329.74189699999914,580.7362034999998
1617800100,56484.16,56567,56451.79,56463.22,311.5498199999981,576.4929088999997
1617800400,56463.23,56606.44,56335.45,56528.01,555.9553240000004,583.7990184999998
1617800700,56528.01,56656.63,56501,56600.01,362.21492199999363,531.4606002999996
1617801000,56600,56675.65,56523.92,56595.85,360.62613899999957,483.30837674999896
1617801300,56595.85,56693.46,56472.49,56565.46,417.56982999999553,462.9269403499987
1617801600,56565.47,56570.53,56428.57,56474.96,220.65685399999992,443.2050049999987
1617801900,56474.97,56665.86,56474.96,56553.37,293.18935600000015,404.0252566499989
1617802200,56553.37,56665.86,56491.59,56580.31,225.38024299999995,396.98544824999885
1617802500,56580.31,56778.41,56559.12,56768.85,270.43011200000046,389.7399648999987
1617802800,56768.85,56811.61,56700,56811.6,277.9721920000002,379.38803234999875
1617803100,56811.6,56816.72,56680.77,56730.47,267.85621999999876,374.79570609999877
1617803400,56730.47,56802.02,56666,56764.66,229.12632199999908,344.0680363499987
1617803700,56753.21,56762.84,56655,56756.66,224.2148900000007,323.1403590999988
1617804000,56753.13,56769.23,56571.44,56700,254.14514600000038,318.557971649999
1617804300,56699.99,56738.97,56600,56656.99,267.74960699999986,317.483841749999
1617804600,56656.99,56820.33,56641,56789.76,212.58776699999945,312.775993799999
1617804900,56789.75,56887.68,56775.17,56801.03,287.4858929999989,303.19343004999894
1617805200,56801.03,56804.89,56682.01,56705.09,269.0154949999996,300.344765849999
1617805500,56705.09,56871.51,56670,56834.31,214.77669899999935,292.612236399999
1617805800,56834.31,56912.01,56750,56859.1,265.31861699999905,289.391072399999
1617806100,56859.11,56937.15,56800.26,56903.14,216.57554399999995,284.6423585999991
1617806400,56903.13,56909,56757.48,56789.66,189.67598400000045,266.3283915999991
1617806700,56789.66,56837.71,56633.77,56658.53,204.83788699999891,258.4595398499994
1617807000,56658.52,56777.37,56602.07,56656.71,194.89949699999974,250.17320774999934
1617807300,56656.71,56772.7,56600,56660,170.65149400000024,237.8272909499996
1617807600,56660,56828.96,56644.22,56767.71,145.3160759999999,234.0602520499996
1617807900,56767.72,56828.53,56711.96,56785.06,155.31525499999987,227.16654699999958
1617808200,56785.84,56870,56710,56841.15,312.47919499999995,231.52149459999958
1617808500,56841.15,56841.15,56731.27,56745.77,147.20966999999996,225.36047249999956
1617808800,56745.76,56837.68,56733.62,56767.43,169.59084799999945,219.94140529999953
1617809100,56767.43,56767.44,56628.7,56637.28,175.56894300000016,215.32704144999963
1617809400,56637.49,56703.04,56507.12,56509.37,237.10204400000265,215.7258275499998
1617809700,56509.37,56614.35,56342.1,56355.54,301.22970899999893,219.57656849999972
1617810000,56355.53,56484.15,56275,56414.73,306.333446999997,222.18598354999955
1617810300,56414.72,56520.36,56333.65,56339.9,153.2257,216.45978819999954
1617810600,56339.91,56474.32,56275.46,56376.3,174.73211499999996,214.5670055999996
1617810900,56376.31,56476.25,56284.11,56451.45,208.1285220000004,210.59913704999963
1617811200,56451.46,56451.46,56170.51,56353.92,411.91185699999477,217.74395514999938
1617811500,56350.71,56724.83,56331.22,56689.09,276.6766990000006,220.83895514999944
1617811800,56689.1,56689.1,56429.08,56459.3,154.66865100000032,215.3064568499995
1617812100,56459.98,56588.25,56332.8,56388.64,203.30896600000094,214.64312794999955
1617812400,56388.64,56593.54,56370,56528.98,152.07840699999954,212.76324909999954
1617812700,56528.98,56528.99,56368.8,56449.04,165.82962499999977,210.81283599999955
1617813000,56449.05,56569.03,56330.46,56569.02,247.49798099999978,213.44276019999955
1617813300,56569.02,56651.14,56485.94,56634.75,198.4543890000014,214.8329049499996
1617813600,56634.75,56774.33,56493.59,56667.08,269.038287,221.01901549999963
1617813900,56667.08,56789,56667.08,56712.24,159.15154000000007,221.21082974999962
1617814200,56713.69,56841.51,56600,56669.51,347.42268600000006,222.95800429999963
1617814500,56679.72,56850,56532.54,56587.44,676.5423059999948,249.42463609999936
1617814800,56587.44,56659.26,56496.21,56596.66,325.7179139999974,257.2309893999992
1617815100,56596.65,56600,56406.07,56450.96,288.118568999999,262.8584706999992
1617815400,56451.46,56510,56398.62,56461.15,231.90316100000157,262.5985265499991
1617815700,56461.14,56469.1,56342.95,56404.13,213.23294600000045,258.1986883999992
1617816000,56404.13,56452.06,56122.4,56223.99,325.5222040000007,259.1581262499993
1617816300,56223.99,56308.07,56180.45,56229.77,164.50767200000024,259.7222248499994
1617816600,56229.77,56361.14,56214.37,56330.9,153.7413330000001,258.6726857499994
1617816900,56330.9,56370.08,56218.45,56250.01,116.58034999999988,254.0952771499994
1617817200,56250,56274.76,56018.51,56070.26,342.36267000000004,250.6178177999997
1617817500,56070.26,56144.96,55972.33,56000,321.285254999999,252.84824559999961
1617817800,56000,56191.54,56000,56176.08,203.29708199999953,255.27966714999957
1617818100,56176.08,56210,56020,56050.54,251.79634699999957,257.7040361999995
1617818400,56054.22,56360.01,55980.31,56358.73,224.9986359999996,261.3500476499995
1617818700,56358.72,56412.06,56236.68,56379.81,232.7181440000001,264.6944735999995
1617819000,56379.81,56456,56283.74,56347.18,159.92149500000085,260.31564929999956
1617819300,56347.17,56410,56154,56199.99,153.58019500000069,258.07193959999955
1617819600,56200,56222.32,56001,56010.65,203.60547799999918,254.8002991499995
1617819900,56010.65,56075.64,55829.06,55830,360.08179600000005,264.8468119499995
1617820200,55832.94,56142.77,55827.7,56040.01,256.43907100000024,260.2976311999995
1617820500,56040,56170.92,55992.5,56075.52,151.8897249999995,234.06500214999974
1617820800,56075.52,56250,56056.6,56152.68,178.3601840000016,226.69711564999997
1617821100,56152.68,56165.93,55919.1,56062.12,166.09707100000043,220.59604075000001
1617821400,56062.13,56250.75,56025.01,56035.09,127.76580100000052,215.38917274999994
1617821700,56032.83,56047.8,55851.25,55859.13,139.40703400000012,211.69787714999993
1617822000,55859.13,55924,55703,55706.83,302.13959599999924,210.52874674999984
1617822300,55706.83,55869.99,55600.42,55608.51,386.77923300000145,221.64232479999993
1617822600,55608.52,55729.19,55511,55670.29,404.4870140000013,234.17960884999997
1617822900,55670.29,55724.62,55473,55576.94,455.7702099999996,251.13910184999995
1617823200,55576.93,55858.44,55473,55825.09,437.0252970000038,255.87223320000012
1617823500,55826.22,56034.42,55748.44,55860.98,301.01933500000007,254.85893720000018
1617823800,55860.98,56030.76,55585.32,55653.09,300.76299600000186,259.7322329000003
1617824100,55653.09,55826.2,55574.86,55781.93,238.33939300000023,259.05938520000035
1617824400,55787.83,55910.75,55716.74,55908.14,219.32748199999966,258.7758275000004
1617824700,55908.14,56117.04,55844.32,56074.54,371.64328299999994,265.72208445000035
1617825000,56074.54,56114.85,55988.61,56069.81,161.13665599999942,265.78284250000036
1617825300,56069.81,56153.83,55945.81,56153.83,197.81615400000015,267.9946404500003
1617825600,56153.84,56199.08,56025.12,56179.62,184.81101599999874,267.05491735000027
1617825900,56179.95,56185.76,56035,56100.01,114.95545900000032,254.7986005000003
1617826200,56100.01,56105.33,55963.08,56014.62,116.31054700000016,247.7921743000003
1617826500,56014.63,56023.16,55852.8,55994.45,144.19439500000024,247.40740780000039
1617826800,55994.45,55999,55800,55841.87,118.5147370000002,244.4151354500003
1617827100,55841.87,55870.48,55717.15,55805,168.42650699999933,244.53160725000026
1617827400,55805,56099.37,55796.74,56094.89,156.04490699999985,245.9455625500002
1617827700,56094.9,56117.95,55903,55949.13,162.3882040000003,247.0946210500002
1617828000,55949.13,56129.54,55829.51,56107.43,181.26204100000106,241.0507433000003
1617828300,56107.43,56222.23,56000,56051.95,154.54491000000056,229.43902715000027
1617828600,56051.95,56129.87,55984.77,56096.35,92.57314100000016,213.8433335000002
1617828900,56096.35,56250,56058.36,56249.99,122.3871540000005,197.17418070000025
1617829200,56250,56267.45,56155,56157.98,114.51974500000111,181.0489031000001
1617829500,56157.97,56169.03,56071.99,56126.09,73.3945140000003,169.66766205000013
1617829800,56130.35,56167.47,56072.49,56158.67,79.1854260000002,158.58878355000004
1617830100,56158.67,56280.08,56153.41,56220.63,80.72865800000044,150.70824680000004
1617830400,56220.97,56318,56219.62,56297.9,85.838447,144.03379505000007
1617830700,56294.81,56344.83,56293.6,56312.99,102.37545500000006,130.57040365000006
1617831000,56312.99,56344.18,56274.58,56340.01,122.98654500000062,128.66289810000015
1617831300,56341.85,56350,56239.04,56243.44,103.72271900000017,123.95822635000016
1617831600,56240.53,56372.31,56186.94,56366,148.448983,122.1401247000002
1617831900,56366,56374.25,56178.38,56224.99,171.2373490000009,124.95421920000024
1617832200,56225,56345.03,56224.99,56291.8,88.8028940000005,123.57883655000026
1617832500,56291.81,56291.81,56179.33,56205.73,90.06622099999989,120.87242785000024
1617832800,56205.73,56249.4,56108.6,56243.21,120.69526700000061,120.98145435000026
1617833100,56243.2,56315.73,56220.21,56243.03,123.45475300000011,118.7328666500003
1617833400,56247.76,56262.32,56188.01,56257.65,81.30968000000001,114.9961053000003
1617833700,56257.66,56320,56253.12,56316.12,76.92123500000005,110.7227568500003
1617834000,56316.12,56379.75,56307.67,56344.64,135.87820699999992,108.45356515000023
1617834300,56344.64,56364.75,56290.6,56333.43,121.15045200000058,106.78384225000025
1617834600,56333.43,56425.03,56333.42,56371.82,115.0635780000002,107.90836410000024
1617834900,56371.83,56478.18,56367.49,56476.56,119.42013899999984,107.76001335000021
1617835200,56476.57,56555,56428.57,56547.27,127.89587300000012,108.42881975000016
1617835500,56547.26,56560.29,56455,56520.55,123.13284200000022,110.91573615000019
1617835800,56520.54,56555.82,56442.2,56451.76,122.49596499999961,113.08126310000016
1617836100,56451.76,56491.69,56422.74,56452.88,86.31345300000027,113.36050285000015
1617836400,56452.89,56528,56406.07,56515.92,69.1279670000002,112.52497885000017
1617836700,56515.91,56539,56430.43,56505.18,82.01912999999969,111.50716260000016
1617837000,56505.19,56530,56432.09,56486.59,72.08979400000011,108.96232505000012
1617837300,56486.6,56524.42,56432.01,56471.81,88.83530500000003,108.2179543500001
